customerID,Feature,SHAP Value,Impact
3134-DSHVC,numeric__MonthlyCharges,-0.44331421584677866,Decreases Risk
3134-DSHVC,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
6161-UUUTA,numeric__tenure,1.1579655989417355,Increases Risk
6161-UUUTA,numeric__LongTermContract,0.4232349854753623,Increases Risk
6161-UUUTA,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
6161-UUUTA,numeric__TotalCharges,-0.293490936882911,Decreases Risk
6161-UUUTA,categorical__LifecycleSegment_New,0.2578773218699952,Increases Risk
7821-DPRQE,numeric__tenure,-1.3009616774781536,Decreases Risk
7821-DPRQE,numeric__TotalCharges,0.6837327645070559,Increases Risk
7821-DPRQE,numeric__MonthlyCharges,-0.5747147412387131,Decreases Risk
7821-DPRQE,numeric__TotalServices,0.46862200545774724,Increases Risk
7821-DPRQE,numeric__LongTermContract,0.4232349854753623,Increases Risk
6543-XRMYR,numeric__MonthlyCharges,-0.46634317390515895,Decreases Risk
6543-XRMYR,numeric__LongTermContract,0.4232349854753623,Increases Risk
6543-XRMYR,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
6543-XRMYR,numeric__HighValueCustomer,-0.23472992356670408,Decreases Risk
6543-XRMYR,numeric__TotalServices,0.21042806305678455,Increases Risk
2001-EWBQU,numeric__tenure,-0.9983244742264749,Decreases Risk
2001-EWBQU,numeric__TotalCharges,0.547101388353793,Increases Risk
2001-EWBQU,numeric__MonthlyCharges,-0.5340754034886304,Decreases Risk
2001-EWBQU,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
2001-EWBQU,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
4925-LMHOK,numeric__tenure,0.7040097940642175,Increases Risk
4925-LMHOK,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
4925-LMHOK,numeric__LongTermContract,0.4232349854753623,Increases Risk
4925-LMHOK,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
4925-LMHOK,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
1608-GMEWB,numeric__tenure,-0.4308797181295774,Decreases Risk
1608-GMEWB,numeric__LongTermContract,0.4232349854753623,Increases Risk
1608-GMEWB,numeric__MonthlyCharges,-0.38777378758833214,Decreases Risk
1608-GMEWB,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
1608-GMEWB,numeric__TotalCharges,0.2517818942885573,Increases Risk
6695-AMZUF,numeric__tenure,-1.3766209782910732,Decreases Risk
6695-AMZUF,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
6695-AMZUF,numeric__TotalCharges,0.4940046444652389,Increases Risk
6695-AMZUF,numeric__TotalServices,0.46862200545774724,Increases Risk
6695-AMZUF,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
1455-UGQVH,numeric__tenure,0.8931580460965166,Increases Risk
1455-UGQVH,numeric__MonthlyCharges,-0.45008743880512575,Decreases Risk
1455-UGQVH,numeric__LongTermContract,0.4232349854753623,Increases Risk
1455-UGQVH,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
1455-UGQVH,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
8410-BGQXN,numeric__tenure,1.1201359485352755,Increases Risk
8410-BGQXN,numeric__MonthlyCharges,0.6214364332053915,Increases Risk
8410-BGQXN,numeric__LongTermContract,0.4232349854753623,Increases Risk
8410-BGQXN,numeric__TotalCharges,-0.3166757768238203,Decreases Risk
8410-BGQXN,numeric__TotalServices,-0.30595982174514075,Decreases Risk
8280-MQRQN,numeric__tenure,1.233624899754655,Increases Risk
8280-MQRQN,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
8280-MQRQN,numeric__LongTermContract,0.4232349854753623,Increases Risk
8280-MQRQN,numeric__TotalCharges,-0.3226207850355341,Decreases Risk
8280-MQRQN,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
1619-YWUBB,numeric__tenure,-1.3009616774781536,Decreases Risk
1619-YWUBB,numeric__MonthlyCharges,0.5462536583677382,Increases Risk
1619-YWUBB,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
1619-YWUBB,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
1619-YWUBB,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
7611-YKYTC,numeric__tenure,0.43920224121899865,Increases Risk
7611-YKYTC,numeric__LongTermContract,0.4232349854753623,Increases Risk
7611-YKYTC,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
7611-YKYTC,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
7611-YKYTC,numeric__TotalServices,-0.17686285054465942,Decreases Risk
2037-SGXHH,numeric__LongTermContract,0.4232349854753623,Increases Risk
2037-SGXHH,numeric__MonthlyCharges,-0.3979336220258528,Decreases Risk
2037-SGXHH,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
2037-SGXHH,numeric__HighValueCustomer,-0.23472992356670408,Decreases Risk
2037-SGXHH,numeric__TotalServices,0.21042806305678455,Increases Risk
3178-FESZO,numeric__tenure,1.233624899754655,Increases Risk
3178-FESZO,numeric__MonthlyCharges,-0.47379371915934076,Decreases Risk
3178-FESZO,numeric__LongTermContract,0.4232349854753623,Increases Risk
3178-FESZO,numeric__TotalCharges,-0.3157276206829533,Decreases Risk
3178-FESZO,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
0365-GXEZS,numeric__tenure,0.590520842844838,Increases Risk
0365-GXEZS,numeric__LongTermContract,0.4232349854753623,Increases Risk
0365-GXEZS,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
0365-GXEZS,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
0365-GXEZS,numeric__MonthlyCharges,-0.17509458669623193,Decreases Risk
0082-OQIQY,numeric__LongTermContract,0.4232349854753623,Increases Risk
0082-OQIQY,numeric__MonthlyCharges,-0.3918377213633404,Decreases Risk
0082-OQIQY,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
0082-OQIQY,numeric__HighValueCustomer,-0.23472992356670408,Decreases Risk
0082-OQIQY,categorical__LifecycleSegment_Mature,-0.20467619219910158,Decreases Risk
6087-MVHJH,numeric__tenure,0.6661801436577576,Increases Risk
6087-MVHJH,numeric__LongTermContract,0.4232349854753623,Increases Risk
6087-MVHJH,numeric__MonthlyCharges,-0.31394565734234825,Decreases Risk
6087-MVHJH,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
6087-MVHJH,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
4603-JANFB,numeric__tenure,1.233624899754655,Increases Risk
4603-JANFB,numeric__LongTermContract,0.4232349854753623,Increases Risk
4603-JANFB,numeric__TotalCharges,-0.3199354961110347,Decreases Risk
4603-JANFB,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
4603-JANFB,numeric__TotalServices,-0.30595982174514075,Decreases Risk
3018-TFTSU,numeric__tenure,0.817498745283597,Increases Risk
3018-TFTSU,numeric__LongTermContract,0.4232349854753623,Increases Risk
3018-TFTSU,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
3018-TFTSU,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
3018-TFTSU,numeric__HighValueCustomer,-0.23472992356670408,Decreases Risk
3606-SBKRY,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
3606-SBKRY,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
3606-SBKRY,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
3606-SBKRY,categorical__PhoneService_Yes,0.21129045055588305,Increases Risk
3606-SBKRY,numeric__MonthlyCharges,0.20623786585871204,Increases Risk
4806-KEXQR,numeric__tenure,1.1201359485352755,Increases Risk
4806-KEXQR,numeric__LongTermContract,0.4232349854753623,Increases Risk
4806-KEXQR,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
4806-KEXQR,numeric__TotalCharges,-0.2847153019440833,Decreases Risk
4806-KEXQR,categorical__LifecycleSegment_New,0.2578773218699952,Increases Risk
0667-NSRGI,numeric__tenure,-0.5443686693489569,Decreases Risk
0667-NSRGI,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
0667-NSRGI,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
0667-NSRGI,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
0667-NSRGI,numeric__TotalServices,0.21042806305678455,Increases Risk
7083-YNSKY,numeric__tenure,0.7040097940642175,Increases Risk
7083-YNSKY,numeric__MonthlyCharges,0.5401577577052259,Increases Risk
7083-YNSKY,numeric__LongTermContract,0.4232349854753623,Increases Risk
7083-YNSKY,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
7083-YNSKY,numeric__TotalCharges,-0.2742925052422895,Decreases Risk
6893-ODYYE,numeric__tenure,-0.6200279701618766,Decreases Risk
6893-ODYYE,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
6893-ODYYE,numeric__MonthlyCharges,-0.3362972931048937,Decreases Risk
6893-ODYYE,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
6893-ODYYE,numeric__TotalCharges,0.3001170949295454,Increases Risk
8242-JSVBO,numeric__tenure,1.006646997315896,Increases Risk
8242-JSVBO,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
8242-JSVBO,numeric__LongTermContract,0.4232349854753623,Increases Risk
8242-JSVBO,numeric__TotalServices,-0.30595982174514075,Decreases Risk
8242-JSVBO,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
2479-BRAMR,numeric__LongTermContract,0.4232349854753623,Increases Risk
2479-BRAMR,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
2479-BRAMR,numeric__tenure,-0.2795611165037381,Decreases Risk
2479-BRAMR,numeric__MonthlyCharges,-0.25027736153388513,Decreases Risk
2479-BRAMR,numeric__HighValueCustomer,-0.23472992356670408,Decreases Risk
9541-ZPSEA,numeric__tenure,-1.3009616774781536,Decreases Risk
9541-ZPSEA,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
9541-ZPSEA,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
9541-ZPSEA,numeric__TotalCharges,0.4144079745666127,Increases Risk
9541-ZPSEA,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
2665-NPTGL,numeric__MonthlyCharges,-0.44466886043844794,Decreases Risk
2665-NPTGL,numeric__LongTermContract,0.4232349854753623,Increases Risk
2665-NPTGL,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
2665-NPTGL,numeric__tenure,0.28788363959315927,Increases Risk
2665-NPTGL,numeric__HighValueCustomer,-0.23472992356670408,Decreases Risk
1139-WUOAH,numeric__tenure,-0.8848355230070953,Decreases Risk
1139-WUOAH,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
1139-WUOAH,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
1139-WUOAH,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
1139-WUOAH,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
4693-VWVBO,numeric__tenure,1.1579655989417355,Increases Risk
4693-VWVBO,numeric__MonthlyCharges,0.6194044663178874,Increases Risk
4693-VWVBO,numeric__LongTermContract,0.4232349854753623,Increases Risk
4693-VWVBO,numeric__TotalCharges,-0.3211535653139004,Decreases Risk
4693-VWVBO,numeric__TotalServices,-0.30595982174514075,Decreases Risk
7434-SHXLS,numeric__tenure,1.233624899754655,Increases Risk
7434-SHXLS,numeric__MonthlyCharges,0.6011167643303502,Increases Risk
7434-SHXLS,numeric__LongTermContract,0.4232349854753623,Increases Risk
7434-SHXLS,numeric__TotalCharges,-0.3267110060519751,Decreases Risk
7434-SHXLS,numeric__TotalServices,-0.30595982174514075,Decreases Risk
6937-GCDGQ,numeric__tenure,0.5526911924383782,Increases Risk
6937-GCDGQ,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
6937-GCDGQ,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
6937-GCDGQ,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
6937-GCDGQ,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
0988-JRWWP,numeric__tenure,1.1579655989417355,Increases Risk
0988-JRWWP,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
0988-JRWWP,numeric__LongTermContract,0.4232349854753623,Increases Risk
0988-JRWWP,numeric__TotalCharges,-0.3101701799448786,Decreases Risk
0988-JRWWP,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
5075-JSDKI,numeric__tenure,-0.9604948238200152,Decreases Risk
5075-JSDKI,numeric__MonthlyCharges,0.5530268813260854,Increases Risk
5075-JSDKI,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
5075-JSDKI,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
5075-JSDKI,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
7908-QCBCA,numeric__tenure,1.233624899754655,Increases Risk
7908-QCBCA,numeric__LongTermContract,0.4232349854753623,Increases Risk
7908-QCBCA,numeric__TotalCharges,-0.3199977837407267,Decreases Risk
7908-QCBCA,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
7908-QCBCA,numeric__TotalServices,-0.30595982174514075,Decreases Risk
8644-XYTSV,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
8644-XYTSV,numeric__LongTermContract,0.4232349854753623,Increases Risk
8644-XYTSV,numeric__MonthlyCharges,0.3403476804339854,Increases Risk
8644-XYTSV,numeric__tenure,-0.31739076691019796,Decreases Risk
8644-XYTSV,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
6711-FLDFB,numeric__tenure,1.006646997315896,Increases Risk
6711-FLDFB,numeric__LongTermContract,0.4232349854753623,Increases Risk
6711-FLDFB,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
6711-FLDFB,numeric__TotalCharges,-0.2546995852802852,Decreases Risk
6711-FLDFB,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
3873-WOSBC,numeric__tenure,-1.2631320270716937,Decreases Risk
3873-WOSBC,numeric__MonthlyCharges,0.537448468521887,Increases Risk
3873-WOSBC,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
3873-WOSBC,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
3873-WOSBC,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
7465-ZZRVX,numeric__tenure,1.233624899754655,Increases Risk
7465-ZZRVX,numeric__LongTermContract,0.4232349854753623,Increases Risk
7465-ZZRVX,numeric__TotalCharges,-0.3198662876335992,Decreases Risk
7465-ZZRVX,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
7465-ZZRVX,numeric__TotalServices,-0.30595982174514075,Decreases Risk
7975-JMZNT,numeric__tenure,-1.225302376665234,Decreases Risk
7975-JMZNT,numeric__TotalServices,0.5977189766582286,Increases Risk
7975-JMZNT,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
7975-JMZNT,numeric__TotalCharges,0.5114036556925362,Increases Risk
7975-JMZNT,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
7251-XFOIL,numeric__tenure,-1.0361541246329349,Decreases Risk
7251-XFOIL,numeric__TotalCharges,0.4317723815551924,Increases Risk
7251-XFOIL,numeric__LongTermContract,0.4232349854753623,Increases Risk
7251-XFOIL,numeric__MonthlyCharges,-0.32410549177986897,Decreases Risk
7251-XFOIL,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
4116-IQRFR,numeric__tenure,1.1201359485352755,Increases Risk
4116-IQRFR,numeric__MonthlyCharges,0.5577681373969284,Increases Risk
4116-IQRFR,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
4116-IQRFR,numeric__TotalCharges,-0.31948564100770366,Decreases Risk
4116-IQRFR,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
3714-JTVOV,numeric__LongTermContract,0.4232349854753623,Increases Risk
3714-JTVOV,numeric__tenure,-0.31739076691019796,Decreases Risk
3714-JTVOV,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
3714-JTVOV,categorical__LifecycleSegment_Mature,-0.20467619219910158,Decreases Risk
3714-JTVOV,numeric__TotalServices,-0.17686285054465942,Decreases Risk
8259-DZLIZ,numeric__tenure,-1.1496430758523144,Decreases Risk
8259-DZLIZ,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
8259-DZLIZ,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
8259-DZLIZ,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
8259-DZLIZ,categorical__Contract_One year,0.1859641625614205,Increases Risk
0442-ZXKVS,numeric__tenure,-0.7713465717877159,Decreases Risk
0442-ZXKVS,numeric__MonthlyCharges,-0.6817316639805978,Decreases Risk
0442-ZXKVS,numeric__TotalServices,0.5977189766582286,Increases Risk
0442-ZXKVS,numeric__TotalCharges,0.5605624372150073,Increases Risk
0442-ZXKVS,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
7853-WNZSY,numeric__tenure,1.233624899754655,Increases Risk
7853-WNZSY,numeric__MonthlyCharges,0.6166951771345485,Increases Risk
7853-WNZSY,numeric__LongTermContract,0.4232349854753623,Increases Risk
7853-WNZSY,numeric__TotalCharges,-0.32687018555007685,Decreases Risk
7853-WNZSY,numeric__TotalServices,-0.30595982174514075,Decreases Risk
3120-FAZKD,numeric__tenure,-0.7713465717877159,Decreases Risk
3120-FAZKD,numeric__MonthlyCharges,0.5584454596927632,Increases Risk
3120-FAZKD,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
3120-FAZKD,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
3120-FAZKD,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
8606-OEGQZ,numeric__tenure,0.590520842844838,Increases Risk
8606-OEGQZ,numeric__MonthlyCharges,0.5415124022968953,Increases Risk
8606-OEGQZ,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
8606-OEGQZ,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
8606-OEGQZ,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
0225-ZORZP,numeric__tenure,1.1579655989417355,Increases Risk
0225-ZORZP,numeric__LongTermContract,0.4232349854753623,Increases Risk
0225-ZORZP,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
0225-ZORZP,numeric__TotalCharges,-0.29706901516632894,Decreases Risk
0225-ZORZP,categorical__LifecycleSegment_New,0.2578773218699952,Increases Risk
4702-IOQDC,numeric__tenure,1.233624899754655,Increases Risk
4702-IOQDC,numeric__LongTermContract,0.4232349854753623,Increases Risk
4702-IOQDC,numeric__TotalCharges,-0.3199008918723169,Decreases Risk
4702-IOQDC,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
4702-IOQDC,numeric__TotalServices,-0.30595982174514075,Decreases Risk
9489-JMTTN,numeric__tenure,-1.4522802791039928,Decreases Risk
9489-JMTTN,numeric__TotalServices,0.5977189766582286,Increases Risk
9489-JMTTN,numeric__TotalCharges,0.5833804722255083,Increases Risk
9489-JMTTN,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
9489-JMTTN,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
0575-CUQOV,numeric__tenure,-0.9983244742264749,Decreases Risk
0575-CUQOV,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
0575-CUQOV,numeric__TotalCharges,0.48248835381996336,Increases Risk
0575-CUQOV,numeric__MonthlyCharges,-0.44263689355094393,Decreases Risk
0575-CUQOV,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
0967-BMLBD,numeric__tenure,0.8553283956900568,Increases Risk
0967-BMLBD,numeric__MonthlyCharges,0.613308565655375,Increases Risk
0967-BMLBD,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
0967-BMLBD,numeric__TotalServices,-0.30595982174514075,Decreases Risk
0967-BMLBD,numeric__TotalCharges,-0.30242575131984056,Decreases Risk
6178-KFNHS,numeric__tenure,0.817498745283597,Increases Risk
6178-KFNHS,numeric__LongTermContract,0.4232349854753623,Increases Risk
6178-KFNHS,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
6178-KFNHS,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
6178-KFNHS,numeric__TotalCharges,-0.20374830419223325,Decreases Risk
2830-LEWOA,numeric__tenure,-1.0361541246329349,Decreases Risk
2830-LEWOA,numeric__TotalCharges,0.5630677840981744,Increases Risk
2830-LEWOA,numeric__MonthlyCharges,-0.523238246755275,Decreases Risk
2830-LEWOA,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
2830-LEWOA,numeric__TotalServices,0.3395250342572659,Increases Risk
5006-MXVRN,numeric__MonthlyCharges,0.6038260535136889,Increases Risk
5006-MXVRN,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
5006-MXVRN,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
5006-MXVRN,numeric__TotalServices,-0.30595982174514075,Decreases Risk
5006-MXVRN,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
1264-BYWMS,numeric__tenure,-0.8091762221941757,Decreases Risk
1264-BYWMS,numeric__MonthlyCharges,-0.4270584807467454,Decreases Risk
1264-BYWMS,numeric__LongTermContract,0.4232349854753623,Increases Risk
1264-BYWMS,numeric__TotalCharges,0.4017843482823685,Increases Risk
1264-BYWMS,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
9658-WYUFB,numeric__tenure,0.6283504932512978,Increases Risk
9658-WYUFB,numeric__LongTermContract,0.4232349854753623,Increases Risk
9658-WYUFB,numeric__MonthlyCharges,-0.39454701054667923,Decreases Risk
9658-WYUFB,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
9658-WYUFB,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
8327-WKMIE,numeric__MonthlyCharges,0.6112765987678709,Increases Risk
8327-WKMIE,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
8327-WKMIE,numeric__TotalServices,-0.30595982174514075,Decreases Risk
8327-WKMIE,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
8327-WKMIE,numeric__TotalCharges,-0.22084279811881413,Decreases Risk
6917-FIJHC,numeric__tenure,-1.4522802791039928,Decreases Risk
6917-FIJHC,numeric__MonthlyCharges,0.5320298901552094,Increases Risk
6917-FIJHC,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
6917-FIJHC,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
6917-FIJHC,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
5329-KRDTM,numeric__tenure,-1.4522802791039928,Decreases Risk
5329-KRDTM,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
5329-KRDTM,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
5329-KRDTM,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
5329-KRDTM,numeric__TotalCharges,0.417328572314393,Increases Risk
7797-EJMDP,numeric__tenure,0.9688173469094362,Increases Risk
7797-EJMDP,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
7797-EJMDP,numeric__LongTermContract,0.4232349854753623,Increases Risk
7797-EJMDP,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
7797-EJMDP,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
3530-VWVGU,numeric__MonthlyCharges,0.6146632102470444,Increases Risk
3530-VWVGU,numeric__tenure,0.43920224121899865,Increases Risk
3530-VWVGU,numeric__LongTermContract,0.4232349854753623,Increases Risk
3530-VWVGU,numeric__TotalServices,-0.30595982174514075,Decreases Risk
3530-VWVGU,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
2013-SGDXK,numeric__tenure,1.233624899754655,Increases Risk
2013-SGDXK,numeric__LongTermContract,0.4232349854753623,Increases Risk
2013-SGDXK,numeric__TotalCharges,-0.3179353711131473,Decreases Risk
2013-SGDXK,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
2013-SGDXK,categorical__LifecycleSegment_New,0.2578773218699952,Increases Risk
6368-NWMCE,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
6368-NWMCE,numeric__LongTermContract,0.4232349854753623,Increases Risk
6368-NWMCE,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
6368-NWMCE,numeric__TotalServices,0.21042806305678455,Increases Risk
6368-NWMCE,categorical__LifecycleSegment_Mature,-0.20467619219910158,Decreases Risk
3633-CDBUW,numeric__tenure,0.6283504932512978,Increases Risk
3633-CDBUW,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
3633-CDBUW,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
3633-CDBUW,numeric__TotalServices,0.3395250342572659,Increases Risk
3633-CDBUW,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
0707-HOVVN,numeric__tenure,-1.3766209782910732,Decreases Risk
0707-HOVVN,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
0707-HOVVN,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
0707-HOVVN,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
0707-HOVVN,numeric__TotalCharges,0.39191521940005897,Increases Risk
8580-QVLOC,numeric__tenure,-1.4522802791039928,Decreases Risk
8580-QVLOC,numeric__TotalServices,0.5977189766582286,Increases Risk
8580-QVLOC,numeric__TotalCharges,0.5618358731998216,Increases Risk
8580-QVLOC,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
8580-QVLOC,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
3956-MGXOG,numeric__LongTermContract,0.4232349854753623,Increases Risk
3956-MGXOG,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
3956-MGXOG,numeric__HighValueCustomer,-0.23472992356670408,Decreases Risk
3956-MGXOG,numeric__tenure,0.21222433878023964,Increases Risk
3956-MGXOG,numeric__MonthlyCharges,-0.20760605689629807,Decreases Risk
9274-UARKJ,numeric__tenure,0.7040097940642175,Increases Risk
9274-UARKJ,numeric__LongTermContract,0.4232349854753623,Increases Risk
9274-UARKJ,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
9274-UARKJ,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
9274-UARKJ,numeric__MonthlyCharges,-0.2428268162797033,Decreases Risk
4077-HWUYD,numeric__tenure,-1.4522802791039928,Decreases Risk
4077-HWUYD,numeric__TotalServices,0.5977189766582286,Increases Risk
4077-HWUYD,numeric__TotalCharges,0.5650056214663698,Increases Risk
4077-HWUYD,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
4077-HWUYD,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
2012-NWRPA,numeric__tenure,0.8553283956900568,Increases Risk
2012-NWRPA,numeric__MonthlyCharges,-0.4643112070176547,Decreases Risk
2012-NWRPA,numeric__LongTermContract,0.4232349854753623,Increases Risk
2012-NWRPA,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
2012-NWRPA,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
8808-ELEHO,numeric__tenure,0.9688173469094362,Increases Risk
8808-ELEHO,numeric__LongTermContract,0.4232349854753623,Increases Risk
8808-ELEHO,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
8808-ELEHO,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
8808-ELEHO,numeric__TotalCharges,-0.24849850570205992,Decreases Risk
0103-CSITQ,numeric__tenure,-0.8848355230070953,Decreases Risk
